customer_id,cohort_month,order_month,cohort_index
6913,2021-05-01,2023-01-01,20
7046,2020-07-01,2022-10-01,27
5355,2020-08-01,2024-08-01,48
2153,2022-05-01,2022-05-01,0
4537,2023-04-01,2024-12-01,20
2658,2024-05-01,2024-05-01,0
7313,2021-10-01,2021-10-01,0
5075,2023-12-01,2023-12-01,0
7802,2020-06-01,2023-01-01,31
6864,2022-05-01,2022-05-01,0
7997,2020-01-01,2024-07-01,54
3955,2020-09-01,2021-11-01,14
6529,2020-05-01,2020-05-01,0
8258,2022-02-01,2022-02-01,0
6319,2020-12-01,2025-02-01,50
8054,2024-02-01,2024-02-01,0
4943,2022-08-01,2025-04-01,32
7145,2021-02-01,2021-02-01,0
5162,2020-08-01,2020-08-01,0
8331,2021-12-01,2022-08-01,8
1567,2023-07-01,2023-07-01,0
1267,2020-09-01,2020-09-01,0
1107,2022-04-01,2022-04-01,0
4519,2020-06-01,2024-11-01,53
5521,2021-01-01,2021-04-01,3
3534,2021-05-01,2023-05-01,24
6827,2020-01-01,2023-05-01,40
7014,2020-12-01,2020-12-01,0
4817,2020-05-01,2024-06-01,49
2505,2022-12-01,2024-10-01,22
4562,2021-11-01,2022-07-01,8
6319,2020-12-01,2020-12-01,0
8999,2020-03-01,2024-09-01,54
2562,2023-05-01,2024-03-01,10
1612,2020-07-01,2020-07-01,0
7251,2020-06-01,2023-05-01,35
6478,2022-09-01,2022-09-01,0
7824,2023-05-01,2024-07-01,14
4714,2020-11-01,2021-10-01,11
1187,2020-02-01,2021-11-01,21
7266,2022-11-01,2022-11-01,0
1674,2020-10-01,2025-01-01,51
3450,2020-04-01,2025-04-01,60
4617,2022-01-01,2022-01-01,0
7436,2021-08-01,2021-08-01,0
9269,2020-02-01,2020-02-01,0
5747,2020-05-01,2020-12-01,7
3165,2020-07-01,2024-10-01,51
1807,2020-03-01,2023-07-01,40
2393,2020-10-01,2021-06-01,8
3136,2021-09-01,2021-09-01,0
4245,2021-04-01,2021-04-01,0
4212,2025-03-01,2025-03-01,0
9589,2020-11-01,2020-11-01,0
5362,2024-02-01,2024-02-01,0
2467,2020-10-01,2021-01-01,3
7939,2020-02-01,2020-10-01,8
6254,2022-02-01,2022-02-01,0
1396,2021-08-01,2022-11-01,15
6729,2022-04-01,2022-04-01,0
3389,2020-03-01,2020-03-01,0
4271,2021-04-01,2021-04-01,0
2405,2023-07-01,2024-04-01,9
4982,2021-09-01,2024-11-01,38
5713,2020-01-01,2022-04-01,27
2823,2021-04-01,2024-01-01,33
1372,2020-06-01,2020-08-01,2
9814,2023-09-01,2023-09-01,0
9573,2020-02-01,2021-03-01,13
8913,2022-02-01,2022-02-01,0
1301,2020-09-01,2020-09-01,0
9631,2020-04-01,2024-01-01,45
1984,2022-02-01,2022-02-01,0
5444,2022-05-01,2022-05-01,0
1136,2020-08-01,2025-01-01,53
5445,2024-03-01,2024-03-01,0
6901,2020-11-01,2021-10-01,11
5792,2022-04-01,2022-11-01,7
7332,2020-06-01,2020-06-01,0
9331,2022-05-01,2024-04-01,23
6168,2021-06-01,2021-06-01,0
9709,2022-09-01,2024-06-01,21
9202,2022-04-01,2022-04-01,0
1352,2024-09-01,2024-09-01,0
5995,2021-09-01,2023-07-01,22
3572,2020-06-01,2020-06-01,0
6765,2022-01-01,2022-01-01,0
4869,2020-03-01,2020-03-01,0
5519,2020-08-01,2020-08-01,0
5221,2020-10-01,2025-01-01,51
5590,2022-04-01,2022-05-01,1
7436,2021-08-01,2023-06-01,22
7262,2022-07-01,2022-07-01,0
4726,2020-01-01,2020-01-01,0
3502,2023-02-01,2023-02-01,0
6395,2020-01-01,2020-01-01,0
4387,2020-03-01,2020-07-01,4
9869,2023-09-01,2023-09-01,0
3262,2021-02-01,2022-06-01,16
9582,2021-10-01,2021-10-01,0
3378,2021-09-01,2021-09-01,0
3589,2021-04-01,2021-04-01,0
9732,2020-06-01,2020-06-01,0
4016,2021-05-01,2023-11-01,30
1483,2021-08-01,2021-08-01,0
7737,2020-12-01,2021-03-01,3
5485,2020-08-01,2024-04-01,44
2749,2020-07-01,2020-07-01,0
5372,2021-01-01,2024-07-01,42
4783,2020-03-01,2023-04-01,37
1427,2024-08-01,2025-02-01,6
8808,2021-10-01,2022-12-01,14
8680,2020-04-01,2020-04-01,0
4014,2021-09-01,2024-03-01,30
8763,2021-03-01,2022-10-01,19
4707,2020-11-01,2025-01-01,50
5421,2022-07-01,2022-07-01,0
4323,2022-01-01,2022-01-01,0
3901,2020-10-01,2020-10-01,0
9027,2024-04-01,2024-04-01,0
5043,2022-04-01,2022-04-01,0
7232,2021-08-01,2024-04-01,32
9784,2023-05-01,2023-06-01,1
1630,2020-08-01,2021-09-01,13
8485,2020-02-01,2020-04-01,2
5025,2022-11-01,2023-06-01,7
1643,2022-10-01,2022-10-01,0
1807,2020-03-01,2020-06-01,3
7521,2020-01-01,2021-09-01,20
8558,2022-09-01,2025-03-01,30
1893,2022-11-01,2023-01-01,2
8595,2023-05-01,2023-05-01,0
2481,2022-08-01,2022-08-01,0
3945,2023-11-01,2023-11-01,0
9952,2020-12-01,2020-12-01,0
6299,2022-06-01,2022-06-01,0
8433,2020-05-01,2020-05-01,0
4308,2020-07-01,2020-07-01,0
5097,2022-07-01,2023-05-01,10
3686,2021-07-01,2023-10-01,27
2494,2024-01-01,2024-06-01,5
6946,2020-06-01,2023-05-01,35
7292,2020-01-01,2023-04-01,39
3619,2020-10-01,2020-10-01,0
1719,2020-02-01,2020-02-01,0
3459,2021-02-01,2021-02-01,0
3930,2020-07-01,2020-07-01,0
7874,2020-01-01,2020-01-01,0
8311,2021-06-01,2024-12-01,42
2926,2023-09-01,2023-12-01,3
1057,2021-06-01,2021-06-01,0
1200,2020-12-01,2020-12-01,0
9904,2024-03-01,2024-03-01,0
9084,2020-10-01,2025-03-01,53
8794,2022-01-01,2022-01-01,0
2300,2021-06-01,2021-06-01,0
5009,2021-07-01,2023-05-01,22
4401,2022-10-01,2022-10-01,0
1902,2020-01-01,2020-01-01,0
3381,2020-01-01,2021-06-01,17
5889,2021-08-01,2024-06-01,34
1803,2021-03-01,2022-09-01,18
3643,2020-06-01,2024-03-01,45
3906,2020-06-01,2025-04-01,58
6901,2020-11-01,2023-05-01,30
5903,2021-09-01,2021-09-01,0
2108,2021-11-01,2024-12-01,37
2063,2020-09-01,2025-02-01,53
2999,2020-03-01,2020-03-01,0
6393,2022-12-01,2022-12-01,0
4438,2022-02-01,2022-02-01,0
1953,2021-06-01,2022-12-01,18
9666,2020-08-01,2022-08-01,24
5705,2023-01-01,2023-01-01,0
5254,2020-04-01,2022-06-01,26
6797,2022-03-01,2022-04-01,1
9132,2021-07-01,2023-12-01,29
9154,2020-09-01,2020-09-01,0
4812,2021-04-01,2023-11-01,31
1025,2020-07-01,2023-01-01,30
2932,2022-12-01,2022-12-01,0
7793,2020-08-01,2020-10-01,2
6728,2020-03-01,2021-01-01,10
4478,2022-10-01,2022-10-01,0
5614,2024-03-01,2024-03-01,0
6042,2023-08-01,2023-08-01,0
6307,2020-09-01,2021-03-01,6
6460,2022-06-01,2023-07-01,13
1477,2020-04-01,2020-04-01,0
6415,2023-06-01,2023-06-01,0
8849,2020-11-01,2020-11-01,0
3224,2020-05-01,2024-03-01,46
8546,2021-08-01,2021-08-01,0
6490,2020-03-01,2020-03-01,0
1917,2020-06-01,2020-06-01,0
6169,2021-05-01,2021-05-01,0
4412,2023-02-01,2023-09-01,7
6793,2021-02-01,2022-11-01,21
5595,2020-12-01,2020-12-01,0
7147,2022-04-01,2022-04-01,0
7382,2020-11-01,2024-01-01,38
6050,2020-02-01,2023-09-01,43
1518,2023-05-01,2023-07-01,2
9143,2022-07-01,2022-07-01,0
8404,2020-01-01,2024-08-01,55
4541,2021-02-01,2021-02-01,0
2838,2023-04-01,2024-08-01,16
4311,2020-07-01,2021-11-01,16
9290,2020-12-01,2020-12-01,0
9192,2020-12-01,2020-12-01,0
8921,2020-06-01,2020-11-01,5
6084,2020-09-01,2023-09-01,36
2609,2020-12-01,2021-03-01,3
3174,2020-04-01,2021-10-01,18
8526,2022-07-01,2022-07-01,0
2897,2020-11-01,2020-11-01,0
2426,2021-07-01,2021-07-01,0
2689,2020-01-01,2020-01-01,0
6119,2022-02-01,2023-07-01,17
4438,2022-02-01,2023-07-01,17
5695,2020-11-01,2022-12-01,25
8227,2021-03-01,2021-03-01,0
3446,2021-06-01,2021-09-01,3
1249,2021-12-01,2021-12-01,0
9422,2020-08-01,2020-08-01,0
6739,2021-09-01,2021-09-01,0
3319,2022-07-01,2022-07-01,0
5011,2020-01-01,2020-01-01,0
6549,2021-06-01,2024-06-01,36
3131,2021-09-01,2021-09-01,0
1826,2020-02-01,2022-07-01,29
2410,2022-06-01,2024-09-01,27
8304,2023-01-01,2023-01-01,0
6444,2022-03-01,2024-05-01,26
9740,2020-05-01,2023-04-01,35
3159,2020-05-01,2020-05-01,0
8672,2021-08-01,2024-07-01,35
8625,2023-12-01,2024-01-01,1
3354,2020-02-01,2020-02-01,0
5227,2024-02-01,2024-02-01,0
4004,2020-01-01,2021-10-01,21
6412,2024-07-01,2024-07-01,0
8426,2025-01-01,2025-01-01,0
8787,2020-12-01,2021-01-01,1
8556,2022-03-01,2022-03-01,0
6711,2021-10-01,2021-10-01,0
9322,2020-02-01,2021-08-01,18
2752,2021-10-01,2021-10-01,0
2162,2021-06-01,2021-06-01,0
8552,2022-04-01,2025-02-01,34
4908,2020-02-01,2020-02-01,0
3605,2024-01-01,2024-05-01,4
2082,2022-06-01,2023-04-01,10
8063,2020-07-01,2021-02-01,7
6606,2022-08-01,2023-03-01,7
3835,2020-07-01,2025-01-01,54
8972,2021-11-01,2021-11-01,0
8584,2020-04-01,2023-07-01,39
8294,2023-11-01,2023-11-01,0
2140,2023-10-01,2023-10-01,0
7208,2020-07-01,2021-02-01,7
2007,2020-04-01,2021-10-01,18
1003,2020-02-01,2020-02-01,0
3444,2021-06-01,2025-04-01,46
7389,2021-03-01,2021-03-01,0
4205,2022-04-01,2024-08-01,28
5910,2023-01-01,2024-07-01,18
5989,2022-08-01,2022-08-01,0
6640,2020-08-01,2020-08-01,0
1133,2021-10-01,2021-10-01,0
7622,2021-09-01,2022-02-01,5
2022,2020-09-01,2020-09-01,0
1870,2021-03-01,2021-03-01,0
6885,2020-09-01,2023-08-01,35
1510,2021-03-01,2021-03-01,0
7459,2021-07-01,2022-08-01,13
7271,2025-02-01,2025-02-01,0
9931,2021-02-01,2021-02-01,0
8780,2022-03-01,2022-09-01,6
7301,2021-06-01,2022-03-01,9
7835,2020-10-01,2024-07-01,45
3056,2024-11-01,2024-11-01,0
1257,2022-08-01,2022-08-01,0
8155,2022-01-01,2022-01-01,0
2387,2022-01-01,2022-01-01,0
8471,2021-08-01,2021-08-01,0
7974,2022-11-01,2023-07-01,8
9346,2024-03-01,2024-03-01,0
7303,2021-04-01,2022-12-01,20
7959,2022-02-01,2022-02-01,0
9161,2020-04-01,2021-11-01,19
9220,2021-07-01,2021-07-01,0
7012,2020-03-01,2020-03-01,0
8917,2021-02-01,2021-02-01,0
8889,2020-01-01,2020-01-01,0
3327,2022-12-01,2022-12-01,0
5578,2022-01-01,2023-01-01,12
9574,2021-02-01,2023-06-01,28
5017,2021-02-01,2021-02-01,0
2279,2022-07-01,2022-07-01,0
6119,2022-02-01,2024-03-01,25
9765,2020-08-01,2020-08-01,0
8438,2023-02-01,2023-02-01,0
6431,2020-05-01,2023-05-01,36
5738,2024-02-01,2024-02-01,0
5981,2021-09-01,2024-06-01,33
5267,2021-06-01,2021-06-01,0
3770,2022-12-01,2022-12-01,0
5780,2021-07-01,2022-05-01,10
1447,2021-12-01,2022-10-01,10
3077,2020-01-01,2020-08-01,7
5129,2020-06-01,2023-03-01,33
5509,2020-06-01,2020-06-01,0
2827,2021-10-01,2021-10-01,0
3476,2020-01-01,2020-01-01,0
3873,2020-10-01,2020-10-01,0
4869,2020-03-01,2024-04-01,49
1542,2020-06-01,2020-06-01,0
3376,2021-04-01,2024-02-01,34
9125,2023-12-01,2023-12-01,0
7277,2020-05-01,2020-05-01,0
3740,2025-02-01,2025-02-01,0
6653,2023-01-01,2023-11-01,10
2900,2023-10-01,2023-10-01,0
7533,2020-01-01,2020-01-01,0
9724,2020-03-01,2021-08-01,17
7390,2020-04-01,2020-07-01,3
9690,2020-11-01,2021-08-01,9
5731,2021-06-01,2023-01-01,19
7258,2020-09-01,2021-09-01,12
1672,2022-01-01,2022-02-01,1
6797,2022-03-01,2022-03-01,0
5466,2020-09-01,2020-09-01,0
2610,2022-02-01,2022-02-01,0
7408,2023-04-01,2024-11-01,19
4961,2020-12-01,2023-12-01,36
4193,2021-08-01,2024-12-01,40
3947,2020-04-01,2020-12-01,8
1138,2020-07-01,2021-03-01,8
7737,2020-12-01,2023-08-01,32
8306,2021-02-01,2022-08-01,18
5641,2021-04-01,2024-05-01,37
1388,2020-02-01,2023-07-01,41
4552,2022-09-01,2022-09-01,0
2995,2021-01-01,2021-10-01,9
2415,2022-08-01,2023-08-01,12
7159,2021-06-01,2021-06-01,0
4027,2021-08-01,2022-10-01,14
4018,2020-05-01,2020-09-01,4
2240,2020-05-01,2024-04-01,47
7995,2021-12-01,2023-11-01,23
6298,2020-02-01,2020-06-01,4
5543,2020-01-01,2024-09-01,56
7366,2020-09-01,2024-10-01,49
5230,2022-07-01,2024-04-01,21
3915,2021-05-01,2021-05-01,0
4287,2024-07-01,2024-07-01,0
9061,2020-03-01,2022-06-01,27
8065,2020-10-01,2022-02-01,16
2740,2022-05-01,2024-04-01,23
5243,2020-02-01,2020-08-01,6
2153,2022-05-01,2025-01-01,32
8305,2021-10-01,2025-03-01,41
3438,2024-05-01,2024-05-01,0
1619,2020-12-01,2023-08-01,32
3483,2024-02-01,2025-01-01,11
1060,2021-09-01,2024-11-01,38
8833,2021-02-01,2023-08-01,30
2148,2023-02-01,2023-02-01,0
7298,2020-06-01,2020-06-01,0
2985,2024-07-01,2024-07-01,0
6463,2020-09-01,2020-09-01,0
1904,2022-09-01,2022-09-01,0
2485,2021-11-01,2024-12-01,37
2318,2020-02-01,2020-02-01,0
4327,2020-12-01,2021-10-01,10
7294,2022-08-01,2022-08-01,0
7391,2021-04-01,2021-04-01,0
6886,2021-11-01,2021-11-01,0
8175,2020-06-01,2020-06-01,0
1584,2021-08-01,2021-12-01,4
4907,2023-10-01,2023-10-01,0
9856,2021-04-01,2022-11-01,19
9748,2020-09-01,2022-04-01,19
1268,2020-12-01,2024-07-01,43
6533,2023-05-01,2024-05-01,12
7643,2022-04-01,2023-04-01,12
9570,2020-12-01,2024-07-01,43
9791,2022-01-01,2022-01-01,0
4817,2020-05-01,2020-12-01,7
3319,2022-07-01,2022-09-01,2
8720,2020-09-01,2020-09-01,0
1750,2021-01-01,2021-01-01,0
3138,2020-09-01,2023-01-01,28
1818,2023-01-01,2025-04-01,27
8474,2021-10-01,2023-02-01,16
2047,2021-11-01,2021-11-01,0
2870,2020-02-01,2020-02-01,0
4613,2020-01-01,2023-12-01,47
7983,2020-01-01,2020-08-01,7
7586,2021-04-01,2021-04-01,0
9943,2021-10-01,2021-10-01,0
1746,2020-01-01,2020-01-01,0
2035,2020-04-01,2024-04-01,48
7801,2023-09-01,2024-05-01,8
3703,2020-02-01,2020-12-01,10
1666,2024-02-01,2024-02-01,0
7162,2021-01-01,2021-01-01,0
8978,2020-01-01,2020-01-01,0
3939,2022-06-01,2024-06-01,24
5648,2023-03-01,2023-03-01,0
3079,2023-10-01,2023-10-01,0
5439,2024-03-01,2024-05-01,2
4919,2022-11-01,2023-01-01,2
1616,2020-01-01,2023-07-01,42
9190,2020-05-01,2020-05-01,0
5934,2020-01-01,2021-11-01,22
4860,2023-09-01,2024-02-01,5
2567,2021-05-01,2025-03-01,46
9315,2020-07-01,2021-05-01,10
4409,2021-08-01,2023-03-01,19
2846,2021-01-01,2021-01-01,0
8772,2023-02-01,2023-05-01,3
1706,2020-11-01,2020-11-01,0
5670,2021-03-01,2021-03-01,0
6477,2020-11-01,2024-10-01,47
1709,2021-08-01,2021-08-01,0
9804,2020-05-01,2024-07-01,50
8947,2020-07-01,2020-07-01,0
4855,2020-10-01,2020-10-01,0
6340,2020-06-01,2024-01-01,43
6336,2021-08-01,2021-08-01,0
6343,2020-01-01,2020-01-01,0
7759,2021-04-01,2021-04-01,0
4615,2021-01-01,2021-01-01,0
8936,2023-01-01,2023-07-01,6
3374,2022-05-01,2022-05-01,0
8454,2020-04-01,2020-07-01,3
3234,2022-03-01,2022-03-01,0
6875,2021-12-01,2022-09-01,9
6503,2021-08-01,2021-08-01,0
1977,2021-02-01,2021-02-01,0
8627,2021-05-01,2023-05-01,24
6629,2022-05-01,2022-05-01,0
3568,2022-08-01,2022-08-01,0
3784,2021-11-01,2023-08-01,21
4763,2020-10-01,2024-01-01,39
9015,2020-12-01,2020-12-01,0
8757,2022-12-01,2022-12-01,0
1237,2022-08-01,2023-01-01,5
5041,2023-10-01,2023-10-01,0
4643,2022-03-01,2022-09-01,6
3440,2023-02-01,2023-02-01,0
7844,2020-03-01,2023-09-01,42
8711,2022-02-01,2022-02-01,0
1550,2020-09-01,2022-08-01,23
8852,2022-05-01,2022-05-01,0
2605,2023-06-01,2024-10-01,16
2361,2023-07-01,2024-06-01,11
7662,2022-01-01,2022-08-01,7
6872,2021-07-01,2021-07-01,0
2486,2021-11-01,2024-08-01,33
5994,2023-08-01,2023-08-01,0
1399,2021-12-01,2024-04-01,28
3271,2021-10-01,2023-03-01,17
4030,2020-10-01,2021-10-01,12
8607,2024-02-01,2024-02-01,0
2158,2022-01-01,2022-01-01,0
6454,2020-01-01,2020-01-01,0
7977,2024-01-01,2024-10-01,9
9887,2022-11-01,2022-11-01,0
2326,2024-06-01,2025-04-01,10
1898,2021-05-01,2021-05-01,0
6963,2021-09-01,2021-09-01,0
7274,2020-04-01,2020-04-01,0
1669,2021-07-01,2021-07-01,0
2097,2022-08-01,2024-05-01,21
3267,2020-09-01,2024-06-01,45
9841,2020-05-01,2020-05-01,0
4437,2021-01-01,2021-12-01,11
6250,2020-07-01,2022-12-01,29
9250,2022-05-01,2022-05-01,0
1892,2020-12-01,2021-08-01,8
8412,2020-11-01,2020-11-01,0
3010,2022-12-01,2023-09-01,9
9730,2021-07-01,2022-01-01,6
7031,2020-04-01,2021-11-01,19
2075,2021-12-01,2023-03-01,15
2430,2022-02-01,2022-02-01,0
5724,2020-05-01,2023-01-01,32
2791,2021-04-01,2021-11-01,7
3424,2024-10-01,2024-10-01,0
9530,2022-10-01,2023-11-01,13
5803,2020-06-01,2023-08-01,38
9870,2020-03-01,2025-04-01,61
6680,2020-03-01,2020-03-01,0
1351,2021-03-01,2023-07-01,28
1361,2023-07-01,2023-07-01,0
9513,2022-10-01,2022-10-01,0
6616,2020-02-01,2020-02-01,0
8965,2021-04-01,2024-04-01,36
9686,2021-01-01,2021-01-01,0
8503,2020-03-01,2022-05-01,26
6021,2020-12-01,2020-12-01,0
4715,2024-03-01,2024-03-01,0
1775,2020-07-01,2021-05-01,10
8469,2022-02-01,2022-03-01,1
3634,2022-05-01,2022-05-01,0
3986,2020-02-01,2023-03-01,37
3514,2020-10-01,2022-07-01,21
1674,2020-10-01,2022-07-01,21
3072,2020-08-01,2021-11-01,15
4022,2020-12-01,2025-01-01,49
1568,2022-02-01,2024-04-01,26
3423,2023-10-01,2024-08-01,10
3663,2024-07-01,2024-09-01,2
1408,2023-01-01,2023-05-01,4
3381,2020-01-01,2020-01-01,0
3556,2020-07-01,2024-06-01,47
9948,2023-08-01,2023-08-01,0
5842,2020-05-01,2020-09-01,4
3409,2022-10-01,2022-10-01,0
8243,2021-03-01,2021-03-01,0
8847,2020-04-01,2020-04-01,0
2914,2020-03-01,2022-09-01,30
4610,2020-08-01,2023-10-01,38
6347,2020-07-01,2023-07-01,36
4197,2020-11-01,2022-04-01,17
5553,2021-01-01,2021-01-01,0
9821,2020-12-01,2020-12-01,0
2431,2020-02-01,2024-02-01,48
4185,2020-07-01,2020-07-01,0
9381,2021-04-01,2021-04-01,0
6915,2021-06-01,2021-06-01,0
8006,2021-08-01,2021-08-01,0
1199,2022-03-01,2023-05-01,14
6047,2022-03-01,2024-12-01,33
2435,2020-04-01,2020-04-01,0
7809,2021-03-01,2022-07-01,16
3683,2023-09-01,2023-09-01,0
7786,2020-03-01,2020-03-01,0
2410,2022-06-01,2022-06-01,0
8776,2020-04-01,2023-12-01,44
6495,2021-07-01,2021-07-01,0
7156,2022-03-01,2022-03-01,0
5478,2021-12-01,2023-08-01,20
8571,2021-06-01,2021-06-01,0
4264,2022-11-01,2024-06-01,19
5742,2020-03-01,2020-03-01,0
5947,2020-06-01,2020-06-01,0
9095,2021-11-01,2023-06-01,19
4678,2020-10-01,2021-08-01,10
3523,2020-02-01,2020-02-01,0
8742,2021-09-01,2021-09-01,0
5713,2020-01-01,2023-08-01,43
5009,2021-07-01,2024-04-01,33
9078,2021-03-01,2021-03-01,0
6927,2020-02-01,2022-03-01,25
8144,2020-05-01,2020-05-01,0
8799,2023-02-01,2023-02-01,0
7114,2020-07-01,2020-07-01,0
1287,2020-12-01,2020-12-01,0
1958,2020-04-01,2020-04-01,0
3219,2023-10-01,2023-10-01,0
5467,2021-03-01,2021-03-01,0
6832,2023-07-01,2025-01-01,18
9677,2022-11-01,2022-11-01,0
9419,2020-11-01,2020-11-01,0
4002,2024-03-01,2024-03-01,0
3738,2020-01-01,2020-01-01,0
5932,2024-10-01,2024-10-01,0
6939,2020-11-01,2020-11-01,0
6761,2023-05-01,2023-08-01,3
3243,2021-04-01,2024-05-01,37
8944,2021-12-01,2023-09-01,21
2678,2020-11-01,2021-08-01,9
4622,2024-08-01,2024-08-01,0
9612,2022-08-01,2022-08-01,0
2867,2024-10-01,2024-10-01,0
2909,2021-06-01,2021-06-01,0
8856,2023-01-01,2023-11-01,10
6940,2021-01-01,2022-03-01,14
9570,2020-12-01,2020-12-01,0
3821,2022-06-01,2022-06-01,0
2943,2020-11-01,2020-11-01,0
3332,2020-05-01,2023-04-01,35
3053,2021-03-01,2021-03-01,0
7960,2020-02-01,2020-02-01,0
2273,2020-05-01,2020-05-01,0
8065,2020-10-01,2023-03-01,29
1537,2020-09-01,2020-09-01,0
1971,2021-01-01,2024-12-01,47
1709,2021-08-01,2023-04-01,20
1168,2020-11-01,2020-11-01,0
4365,2022-09-01,2022-09-01,0
4027,2021-08-01,2021-08-01,0
2487,2025-03-01,2025-03-01,0
5544,2023-08-01,2023-08-01,0
6770,2021-07-01,2021-07-01,0
4962,2021-06-01,2021-11-01,5
2623,2022-09-01,2025-01-01,28
9664,2021-10-01,2022-12-01,14
5617,2021-02-01,2021-02-01,0
1070,2021-06-01,2023-10-01,28
4506,2021-09-01,2021-09-01,0
8777,2023-04-01,2023-04-01,0
4033,2021-01-01,2021-01-01,0
3963,2024-04-01,2024-04-01,0
7948,2020-12-01,2020-12-01,0
7677,2025-03-01,2025-03-01,0
3025,2020-10-01,2021-04-01,6
3226,2021-12-01,2024-02-01,26
5723,2021-04-01,2021-04-01,0
2347,2022-04-01,2022-04-01,0
7304,2020-11-01,2025-02-01,51
6111,2023-03-01,2024-11-01,20
4700,2020-06-01,2022-10-01,28
8011,2021-01-01,2023-09-01,32
8793,2024-02-01,2024-08-01,6
3937,2021-10-01,2022-09-01,11
9055,2020-08-01,2023-09-01,37
8177,2021-08-01,2021-08-01,0
2392,2020-04-01,2023-10-01,42
7563,2020-05-01,2020-05-01,0
3764,2020-12-01,2022-03-01,15
6548,2021-12-01,2021-12-01,0
3011,2020-03-01,2022-12-01,33
9177,2020-12-01,2020-12-01,0
5472,2022-01-01,2022-01-01,0
7557,2020-05-01,2023-07-01,38
7626,2021-01-01,2022-10-01,21
5569,2022-05-01,2022-05-01,0
2770,2023-07-01,2023-07-01,0
9147,2022-06-01,2022-06-01,0
1486,2020-11-01,2021-04-01,5
2117,2022-08-01,2022-08-01,0
3934,2024-06-01,2024-06-01,0
6356,2024-03-01,2024-03-01,0
2578,2020-06-01,2020-06-01,0
9518,2020-02-01,2020-07-01,5
4308,2020-07-01,2024-06-01,47
9032,2021-09-01,2025-02-01,41
6629,2022-05-01,2025-01-01,32
9955,2020-05-01,2023-07-01,38
8051,2021-09-01,2022-02-01,5
7285,2022-06-01,2022-06-01,0
8250,2021-01-01,2021-01-01,0
3897,2020-06-01,2021-10-01,16
3689,2020-04-01,2024-10-01,54
6119,2022-02-01,2025-02-01,36
2792,2020-12-01,2023-05-01,29
9837,2021-11-01,2021-11-01,0
3560,2020-11-01,2020-11-01,0
5315,2020-01-01,2023-08-01,43
6779,2023-03-01,2024-02-01,11
6250,2020-07-01,2020-07-01,0
1739,2020-08-01,2020-08-01,0
6715,2021-03-01,2021-03-01,0
1440,2020-06-01,2024-02-01,44
6591,2024-06-01,2024-06-01,0
6654,2021-02-01,2024-12-01,46
6755,2021-10-01,2022-05-01,7
5056,2022-04-01,2022-04-01,0
2391,2022-08-01,2022-08-01,0
5995,2021-09-01,2021-09-01,0
1322,2020-11-01,2023-12-01,37
8551,2020-06-01,2025-03-01,57
9433,2020-12-01,2021-01-01,1
1334,2023-11-01,2023-11-01,0
1364,2020-12-01,2020-12-01,0
7394,2020-12-01,2023-09-01,33
9001,2020-06-01,2020-06-01,0
4373,2020-01-01,2020-01-01,0
6563,2022-04-01,2022-04-01,0
6952,2022-01-01,2022-01-01,0
9142,2020-05-01,2020-05-01,0
9779,2021-04-01,2021-04-01,0
1778,2025-01-01,2025-01-01,0
7586,2021-04-01,2021-07-01,3
2506,2022-11-01,2023-12-01,13
2552,2022-03-01,2024-05-01,26
2102,2020-02-01,2024-11-01,57
8786,2020-09-01,2023-08-01,35
2256,2024-01-01,2024-01-01,0
9268,2023-02-01,2023-02-01,0
9846,2023-03-01,2023-03-01,0
7591,2021-04-01,2021-04-01,0
8425,2020-10-01,2020-11-01,1
3958,2020-01-01,2020-10-01,9
9457,2020-03-01,2020-03-01,0
9178,2022-06-01,2022-06-01,0
8656,2020-06-01,2020-08-01,2
9728,2021-11-01,2021-11-01,0
1981,2020-04-01,2022-02-01,22
8577,2023-08-01,2023-08-01,0
5919,2021-07-01,2021-07-01,0
6220,2021-10-01,2021-10-01,0
4335,2020-03-01,2020-03-01,0
5702,2021-06-01,2021-06-01,0
4868,2023-01-01,2023-01-01,0
3456,2023-06-01,2023-07-01,1
6087,2020-03-01,2020-03-01,0
8145,2022-02-01,2022-03-01,1
4309,2020-08-01,2020-11-01,3
1477,2020-04-01,2024-09-01,53
3883,2020-09-01,2022-02-01,17
8960,2021-04-01,2021-04-01,0
2375,2023-05-01,2024-10-01,17
2041,2024-05-01,2024-05-01,0
6954,2020-07-01,2024-03-01,44
7502,2020-07-01,2025-01-01,54
3302,2021-05-01,2022-04-01,11
9196,2020-03-01,2020-03-01,0
9605,2020-04-01,2025-04-01,60
4900,2020-10-01,2024-04-01,42
6395,2020-01-01,2022-04-01,27
7388,2021-08-01,2025-03-01,43
4865,2023-03-01,2024-02-01,11
3363,2023-04-01,2023-04-01,0
5498,2021-04-01,2023-03-01,23
1916,2021-12-01,2022-05-01,5
2850,2022-04-01,2024-09-01,29
8780,2022-03-01,2022-03-01,0
3374,2022-05-01,2024-10-01,29
7025,2020-06-01,2022-12-01,30
1570,2021-10-01,2021-10-01,0
1895,2020-08-01,2020-08-01,0
4926,2025-04-01,2025-04-01,0
6067,2020-06-01,2020-10-01,4
6945,2023-11-01,2024-07-01,8
2999,2020-03-01,2022-01-01,22
8248,2021-04-01,2021-11-01,7
5186,2024-10-01,2024-10-01,0
5872,2024-08-01,2024-08-01,0
8190,2021-03-01,2021-03-01,0
